date,campaign_id,creative_id,impressions,clicks,conversions,spend,revenue,currency
2026-08-26,C002,CR006,780,38,1,104.45,142.90,USD
2026-08-26,C003,CR007,15336,1033,12,23385.20,18630.91,INR
2026-08-26,C003,CR008,11474,769,13,18020.06,20545.63,INR
2026-08-26,C004,CR009,28970,349,6,386.68,970.52,USD
2026-08-26,C004,CR010,29076,356,6,369.49,960.62,USD
2026-08-26,C004,CR011,23708,280,5,311.33,839.10,USD
2026-08-26,C004,CR012,14352,183,3,207.38,473.03,USD
2026-08-26,C005,CR013,19667,336,27,295.58,1939.09,USD
2026-08-26,C005,CR014,11393,209,13,183.99,1039.01,USD
2026-08-26,C006,CR015,399576,3656,18,30715.13,25850.20,INR
2026-08-26,C006,CR016,289383,3027,14,26360.57,18140.05,INR
2026-08-26,C006,CR017,274557,2480,11,22036.73,15885.89,INR
2026-08-26,C008,CR021,3687602,16428,6,62572.15,7812.80,INR
2026-08-26,C008,CR022,3116424,12104,4,42973.02,5901.31,INR
2026-08-26,C009,CR023,72960,614,3,356.37,328.76,USD
2026-08-26,C009,CR024,51431,509,3,297.95,365.88,USD
2026-08-26,C010,CR025,6837,36,3,440.11,1537.01,USD
2026-08-26,C010,CR026,5353,27,2,325.50,964.89,USD
2026-08-26,C010,CR027,3186,18,1,231.63,479.34,USD
2026-08-26,C012,CR030,578360,3921,2,20835.12,1883.31,INR
2026-08-26,C012,CR031,324742,2494,2,13119.18,1729.77,INR
2026-08-27,C001,CR001,674,77,7,143.01,1210.22,USD
2026-08-27,C001,CR002,379,45,4,79.00,676.43,USD
2026-08-27,C002,CR003,1645,82,3,228.90,462.10,USD
2026-08-27,C002,CR004,1584,75,3,188.20,474.52,USD
2026-08-27,C002,CR005,1003,53,2,143.94,310.65,USD
2026-08-27,C002,CR006,676,34,2,93.50,323.15,USD
2026-08-27,C003,CR007,20134,1150,20,26979.14,31319.64,INR
2026-08-27,C003,CR007,20134,1150,20,26979.14,31319.64,INR
2026-08-27,C003,CR008,15727,1005,13,21851.33,19793.95,INR
2026-08-27,C004,CR009,26293,311,7,360.72,1225.97,USD
2026-08-27,C004,CR010,26638,343,7,378.06,1237.34,USD
2026-08-27,C004,CR011,23811,316,7,325.20,1219.53,USD
2026-08-27,C004,CR012,17192,209,3,226.11,485.44,USD
2026-08-27,C005,CR013,18610,358,23,345.21,1772.87,USD
2026-08-27,C005,CR014,10044,172,10,149.56,805.12,USD
2026-08-27,C006,CR015,361264,3244,17,31392.36,23146.12,INR
2026-08-27,C006,CR016,292319,2699,15,24856.76,20920.44,INR
2026-08-27,C006,CR017,250348,2368,13,21694.40,18777.55,INR
2026-08-27,C008,CR021,3715611,15497,7,55155.15,10368.94,INR
2026-08-27,C008,CR022,2587425,11803,5,41418.54,6636.67,INR
2026-08-27,C009,CR023,66500,631,4,360.01,467.10,USD
2026-08-27,C009,CR024,54726,526,4,292.38,459.38,USD
2026-08-27,C010,CR025,6998,36,2,444.89,962.62,USD
2026-08-27,C010,CR026,4730,25,2,314.08,1076.13,USD
2026-08-27,C010,CR027,3831,22,2,260.37,1032.10,USD
2026-08-27,C012,CR030,548969,4109,2,23110.72,1814.65,INR
2026-08-27,C012,CR031,307698,2391,3,12928.84,2872.15,INR
2026-08-28,C001,CR001,691,73,7,135.45,1232.61,USD
2026-08-28,C001,CR002,422,50,5,94.84,838.26,USD
2026-08-28,C002,CR003,1548,85,3,233.21,422.39,USD
2026-08-28,C002,CR004,1164,59,3,156.44,466.51,USD
2026-08-28,C002,CR005,895,51,2,141.31,295.40,USD
2026-08-28,C002,CR006,799,44,1,111.49,141.54,USD
2026-08-28,C003,CR007,15667,1057,19,22231.91,28854.18,INR
2026-08-28,C003,CR008,15359,962,16,20076.06,26420.30,INR
2026-08-28,C004,CR009,27078,316,6,376.46,995.11,USD
2026-08-28,C004,CR010,23789,327,6,381.30,1052.35,USD
2026-08-28,C004,CR011,21621,281,4,308.95,663.74,USD
2026-08-28,C004,CR012,17350,198,3,217.41,470.19,USD
2026-08-28,C005,CR013,19247,367,24,314.25,1964.08,USD
2026-08-28,C005,CR014,9844,184,11,168.06,867.34,USD
2026-08-28,C006,CR015,417254,4163,18,35189.63,22751.40,INR
2026-08-28,C006,CR016,289094,2762,13,24764.52,18564.57,INR
2026-08-28,C006,CR017,255005,2261,9,21602.95,12827.63,INR
2026-08-28,C008,CR021,4599456,21408,7,72340.68,9248.25,INR
2026-08-28,C008,CR022,2585429,12019,5,43895.67,6745.41,INR
2026-08-28,C009,CR023,72671,683,4,389.66,486.96,USD
2026-08-28,C009,CR024,67094,648,4,338.08,439.80,USD
2026-08-28,C010,CR025,5543,28,1,371.34,535.06,USD
2026-08-28,C010,CR026,3778,20,2,250.99,984.83,USD
2026-08-28,C010,CR027,2649,15,1,191.84,558.65,USD
2026-08-28,C012,CR030,551314,4303,3,24055.40,2569.27,INR
2026-08-28,C012,CR031,412734,3011,2,15332.28,1774.96,INR
2026-08-29,C001,CR001,523,59,6,117.42,1052.61,USD
2026-08-29,C001,CR002,356,42,3,84.37,530.24,USD
2026-08-29,C002,CR003,1650,81,3,202.79,477.90,USD
2026-08-29,C002,CR004,1378,67,3,162.93,458.17,USD
2026-08-29,C002,CR005,959,49,3,133.73,440.29,USD
2026-08-29,C002,CR006,634,34,1,93.53,154.76,USD
2026-08-29,C003,CR007,16149,898,12,21304.34,18361.25,INR
2026-08-29,C003,CR008,13547,874,14,18257.14,23181.11,INR
2026-08-29,C004,CR009,25645,337,6,383.06,938.14,USD
2026-08-29,C004,CR010,27771,363,7,401.84,1222.27,USD
2026-08-29,C004,CR011,27135,310,7,334.18,1168.54,USD
2026-08-29,C004,CR012,17989,233,5,254.63,788.69,USD
2026-08-29,C005,CR013,18194,361,28,311.88,2013.94,USD
2026-08-29,C005,CR014,11267,215,12,180.22,893.05,USD
2026-08-29,C006,CR015,428988,4178,18,35241.09,23310.14,INR
2026-08-29,C006,CR016,365847,3268,18,29527.35,22689.53,INR
2026-08-29,C006,CR017,232177,2147,12,20831.81,16885.63,INR
2026-08-29,C008,CR021,4298576,17970,6,66157.06,7888.25,INR
2026-08-29,C008,CR022,2948380,12155,5,45431.44,7548.19,INR
2026-08-29,C009,CR023,70188,627,4,345.85,476.83,USD
2026-08-29,C009,CR024,68640,596,4,328.20,450.15,USD
2026-08-29,C010,CR025,1675,10,0,123.53,0.00,USD
2026-08-29,C010,CR026,1097,6,0,86.72,0.00,USD
2026-08-29,C010,CR027,899,5,0,69.49,0.00,USD
2026-08-29,C012,CR030,566704,4106,4,23178.69,3762.04,INR
2026-08-29,C012,CR031,436851,2955,2,15556.99,1851.92,INR
2026-08-30,C001,CR001,711,79,8,140.32,1362.84,USD
2026-08-30,C001,CR002,322,37,3,70.32,483.37,USD
2026-08-30,C002,CR003,1253,71,2,183.70,304.85,usd
2026-08-30,C002,CR004,1200,58,2,158.20,301.48,USD
2026-08-30,C002,CR005,1086,60,2,147.00,325.36,USD
2026-08-30,C002,CR006,624,32,2,83.41,287.74,USD
2026-08-30,C003,CR007,15271,870,14,20263.52,21663.69,INR
2026-08-30,C003,CR008,12849,823,12,19243.19,19689.85,INR
2026-08-30,C004,CR009,29895,349,7,411.73,1132.79,USD
2026-08-30,C004,CR010,22332,310,5,336.53,759.74,USD
2026-08-30,C004,CR011,24804,303,7,350.13,1098.18,USD
2026-08-30,C004,CR012,16605,193,3,220.46,501.03,USD
2026-08-30,C005,CR013,18519,315,21,293.03,1635.02,USD
2026-08-30,C005,CR014,11130,200,12,167.04,1007.31,USD
2026-08-30,C006,CR015,383167,3582,18,33039.39,25479.62,INR
2026-08-30,C006,CR016,278876,2934,17,24957.97,24097.07,INR
2026-08-30,C006,CR017,271492,2614,11,22336.87,15342.15,INR
2026-08-30,C008,CR021,3548878,16061,6,61070.36,7832.23,INR
2026-08-30,C008,CR022,2720048,11094,5,40113.68,7160.04,INR
2026-08-30,C009,CR023,69215,636,4,361.28,495.36,USD
2026-08-30,C009,CR024,53559,518,4,297.36,460.52,USD
2026-08-30,C010,CR025,1584,8,1,102.63,479.86,USD
2026-08-30,C010,CR026,1187,6,0,77.38,0.00,USD
2026-08-30,C010,CR027,901,5,0,60.65,0.00,USD
2026-08-30,C012,CR030,546443,4096,3,22964.33,2901.81,INR
2026-08-30,C012,CR031,394564,2779,3,13610.29,2698.91,INR
2026-08-31,C001,CR001,705,78,7,151.82,1240.05,USD
2026-08-31,C001,CR002,389,45,4,86.71,682.15,USD
2026-08-31,C002,CR003,1482,79,3,199.29,492.30,USD
2026-08-31,C002,CR004,1357,67,3,0.00,486.81,USD
2026-08-31,C002,CR005,1129,58,3,145.18,483.49,USD
2026-08-31,C002,CR006,774,38,1,93.46,154.39,USD
2026-08-31,C003,CR007,16649,1030,13,21812.52,19645.01,INR
2026-08-31,C003,CR008,16448,981,13,20659.43,21865.49,INR
2026-08-31,C004,CR009,26794,316,6,329.04,911.61,USD
2026-08-31,C004,CR010,25491,318,6,325.97,1038.80,USD
2026-08-31,C004,CR011,20842,289,5,299.13,883.89,USD
2026-08-31,C004,CR012,18732,227,5,237.43,779.66,USD
2026-08-31,C005,CR013,16884,326,18,290.01,1328.61,USD
2026-08-31,C005,CR014,8184,160,11,151.91,903.80,USD
2026-08-31,C006,CR015,324221,3130,19,26894.63,23747.78,INR
2026-08-31,C006,CR016,284063,2805,13,25847.59,17001.54,INR
2026-08-31,C006,CR017,214024,1850,8,17673.79,10466.44,INR
2026-08-31,C008,CR021,4223678,16954,7,59740.04,9283.69,INR
2026-08-31,C008,CR022,2620476,10190,5,36575.57,6463.21,INR
2026-08-31,C009,CR023,56002,554,3,318.44,351.71,USD
2026-08-31,C009,CR024,54286,471,3,265.37,365.83,USD
2026-08-31,C010,CR025,6278,35,3,465.09,1583.16,USD
2026-08-31,C010,CR026,4185,23,1,288.28,530.21,usd
2026-08-31,C010,CR027,3146,19,2,235.30,1092.92,USD
2026-08-31,C012,CR030,463603,3576,4,19753.60,3363.25,INR
2026-08-31,C012,CR031,365132,2705,2,14456.44,1678.32,INR
2026-09-01,C001,CR001,732,83,8,158.12,1284.13,USD
2026-09-01,C001,CR002,496,52,4,92.46,639.76,USD
2026-09-01,C002,CR003,1637,83,4,213.50,603.59,USD
2026-09-01,C002,CR004,1256,61,2,169.25,281.48,USD
2026-09-01,C002,CR005,1192,64,3,173.86,424.39,USD
2026-09-01,C002,CR006,906,43,2,104.41,306.29,USD
2026-09-01,C003,CR007,17959,1083,20,24914.23,30178.22,INR
2026-09-01,C003,CR008,16452,986,13,21485.08,20774.77,INR
2026-09-01,C004,CR009,27274,356,7,,1200.52,USD
2026-09-01,C004,CR010,20579,277,4,317.87,656.45,USD
2026-09-01,C004,CR011,17997,244,4,283.06,659.96,USD
2026-09-01,C004,CR012,15429,196,3,218.65,458.50,USD
2026-09-01,C005,CR013,18415,354,27,298.31,2228.40,USD
2026-09-01,C005,CR014,10264,179,11,151.35,874.50,USD
2026-09-01,C006,CR015,337119,3126,14,29799.42,19309.63,INR
2026-09-01, C006 ,CR016,239238,2502,15,23831.65,19013.27,INR
2026-09-01,C006,CR017,204196,2120,10,17836.78,12717.96,INR
2026-09-01,C008,CR021,4480793,19337,8,65488.12,10346.53,INR
2026-09-01,C008,CR022,2618610,11717,4,40670.10,5391.49,INR
2026-09-01,C009,CR023,75284,619,4,352.43,470.65,USD
2026-09-01,C009,CR024,72854,609,5,320.20,629.79,USD
2026-09-01,C010,CR025,5069,30,3,384.88,1460.98,USD
2026-09-01,C010,CR026,4748,26,2,347.54,1082.15,USD
2026-09-01,C010,CR027,3920,22,2,259.57,991.09,USD
2026-09-01,C012,CR030,615001,4226,3,21006.03,2630.80,INR
2026-09-01,C012,CR031,397108,2824,2,15589.17,1832.45,INR
2026-09-02,C001,CR001,586,69,7,131.40,1145.82,USD
2026-09-02,C001,CR002,473,53,6,91.90,1013.37,USD
2026-09-02,C002,CR003,1572,89,4,241.28,644.38,USD
2026-09-02,C002,CR004,1427,72,2,191.44,293.27,USD
2026-09-02, C002 ,CR005,1355,68,3,167.64,439.82,USD
2026-09-02,C002,CR006,763,41,1,107.29,158.72,USD
2026-09-02,C003,CR007,18540,1087,14,22552.13,23605.52,INR
2026-09-02,C003,CR008,13362,820,10,18497.40,16933.58,INR
2026-09-02,C004,CR009,25286,305,6,362.74,944.24,USD
2026-09-02,C004,CR010,24368,322,5,376.11,856.19,USD
2026-09-02,C004,CR011,22488,274,6,283.62,1036.63,USD
2026-09-02,C004,CR012,17905,229,3,235.05,532.03,USD
2026-09-02,C005,CR013,17322,336,24,311.73,2020.65,USD
2026-09-02,C005,CR014,10623,183,14,156.92,1136.17,USD
2026-09-02,C006,CR015,337666,3214,16,28834.67,20094.15,INR
2026-09-02,C006,CR016,291582,2541,12,24546.02,16004.72,INR
2026-09-02,C006,CR017,226079,2266,14,19529.34,18228.29,INR
2026-09-02,C008,CR021,4488442,17714,8,66388.86,10844.34,INR
2026-09-02,C008,CR022,2678838,11155,5,40586.97,6665.75,INR
2026-09-02,C009,CR023,69524,615,4,355.71,486.65,USD
2026-09-02,C009,CR024,66782,618,4,324.97,456.91,USD
2026-09-02,C010,CR025,6354,38,3,458.27,1663.37,USD
2026-09-02,C010,CR026,3885,23,2,300.43,1034.15,USD
2026-09-02,C010,CR027,3554,21,2,244.46,1009.75,USD
2026-09-02,C012,CR030,543005,3920,3,20627.74,2872.90,INR
2026-09-02,C012,CR031,406074,3032,3,15329.43,2743.41,INR
2026-09-03,C001,CR001,595,70,6,134.62,979.23,USD
2026-09-03,C001,CR002,418,46,5,82.20,860.24,USD
2026-09-03,C002,CR003,1772,89,3,236.85,469.63,USD
2026-09-03,C002,CR004,1379,67,3,183.50,427.86,USD
2026-09-03,C002,CR005,1159,66,2,172.15,282.71,USD
2026-09-03,C002,CR006,697,38,2,96.88,305.63,USD
2026-09-03,C003,CR007,19301,1132,19,23528.52,33041.73,INR
2026-09-03,C003,CR008,12834,850,11,18743.24,19185.57,INR
2026-09-03,C004,CR009,28759,327,5,353.48,856.23,USD
2026-09-03,C004,CR010,28462,341,6,379.29,955.89,USD
2026-09-03,C004,CR011,22210,286,4,333.59,684.44,USD
2026-09-03,C004,CR012,17095,209,3,224.04,519.41,USD
2026-09-03,C005,CR013,18771,368,28,337.41,2014.70,USD
2026-09-03,C005,CR014,9377,187,11,157.70,827.89,USD
2026-09-03,C006,CR015,397420,3630,16,32615.00,20182.68,INR
2026-09-03,C006,CR016,325353,3131,17,26325.08,22183.89,INR
2026-09-03,C006,CR017,233150,2336,10,20812.33,13565.73,INR
2026-09-03,C008,CR021,4883501,19146,8,70361.41,10719.74,INR
2026-09-03,C008,CR022,2564813,10745,5,39352.39,6725.31,INR
2026-09-03,C009,CR023,80614,694,3,400.18,380.34,USD
2026-09-03,C009,CR024,64026,531,3,298.45,347.70,USD
2026-09-03,C010,CR025,6472,35,2,436.08,995.46,USD
2026-09-03,C010,CR026,4587,25,2,308.58,1036.65,USD
2026-09-03,C010,CR027,3394,17,1,213.48,493.93,USD
2026-09-03,C012,CR030,684698,4514,4,24220.61,3596.40,INR
2026-09-03,C012,CR031,371897,2436,2,13037.10,1664.40,INR
2026-09-04,C001,CR001,217,24,2,46.45,423.89,USD
2026-09-04,C001,CR002,158,17,2,32.60,271.58,USD
2026-09-04,C002,CR003,549,30,1,83.38,209.63,USD
2026-09-04,C002,CR004,457,23,1,61.01,162.00,USD
2026-09-04,C002,CR005,451,22,1,54.26,113.32,USD
2026-09-04,C002,CR006,229,12,1,33.72,110.96,USD
2026-09-04,C003,CR007,7208,419,6,9014.76,10331.26,INR
2026-09-04,C003,CR008,5479,324,6,6747.23,10708.12,INR
2026-09-04,C010,CR025,1821,10,1,116.35,375.58,USD
2026-09-04,C010,CR026,1355,8,1,98.20,375.30,USD
2026-09-04,C010,CR027,894,5,1,65.52,389.90,USD
2026-06-20,C008,CR021,4056232,18533,9,71854.23,12902.96,INR
2026-08-01,C011,CR028,1964,7,0,61.89,0.00,USD
2026-07-05,C011,CR029,1266,4,0,39.46,0.00,USD
2026-08-02,C010,CR025,1340,8,1,97.20,557.84,USD
2026-07-02,C010,CR027,3967,22,1,263.28,526.58,USD
2026-07-14,C002,CR003,0,0,0,-418.60,0.00,USD
2026-08-06,C004,CR010,0,0,0,-1265.20,0.00,USD
2026-08-27,C006,CR016,0,0,0,-21400.00,0.00,INR
